song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Eos,Keeno,17.0,0.625,0.709,3,-7.104,0,0.0393,0.00496,0.733,0.0798,0.0574,116.009,206593
Higher - MKII Remix,DJ Fresh;Used;MKII;Nikki Ambers,40.0,0.577,0.981,2,-1.699,1,0.0368,0.0522,0.374,0.693,0.146,140.018,219412
Physically,Mefjus,17.0,0.468,0.988,4,-0.663,0,0.457,0.105,0.0592,0.159,0.114,172.088,207906
I Wonder - Whiney Remix,Keeno;Ellie Madison;Whiney,17.0,0.606,0.88,2,-3.605,0,0.0396,0.0047,0.122,0.155,0.14,86.518,260909
Creatures (DNB Dubmix),Smooth,16.0,0.377,0.95,9,-3.029,1,0.0491,0.000714,0.894,0.313,0.0981,174.027,265634
One Night Only,K Motionz,16.0,0.679,0.968,6,-4.55,1,0.344,0.0169,0.315,0.106,0.456,86.925,281379
As One,Keeno;Pat Fulgoni,17.0,0.452,0.907,9,-6.409,0,0.0382,0.00274,0.351,0.0749,0.0389,175.021,285968
Step By Step,Keeno;Phase,17.0,0.388,0.952,4,-5.977,1,0.0544,0.000113,0.683,0.106,0.053,172.997,294443
Spiritual Value,Villem;Mcleod,16.0,0.652,0.894,9,-5.668,0,0.0544,0.000371,0.881,0.0456,0.102,170.053,318938
Beautiful Lies - L-Side Remix,B-complex;L-Side,16.0,0.53,0.854,2,-3.136,1,0.0388,0.000792,0.39,0.311,0.187,174.031,313220
Aztec,Spor,16.0,0.508,0.993,4,-4.502,1,0.315,0.000325,0.919,0.401,0.281,172.05,343120
Memento,SpectraSoul,16.0,0.443,0.704,9,-7.39,0,0.05,0.000474,0.699,0.676,0.038,170.004,353791
Repetition,Logistics,17.0,0.608,0.678,2,-6.94,1,0.0331,0.0296,0.858,0.131,0.143,172.016,276893
Missing You - Album Mix,LSB;Tyler Daley;DRS,17.0,0.523,0.639,5,-5.678,1,0.0478,0.0078,0.51,0.196,0.124,174.02,408275
Cosmic Interlude,LTJ Bukem,17.0,0.717,0.848,7,-4.827,1,0.0357,0.0281,0.701,0.0749,0.225,111.913,447000
Zunga,Ed Solo;Deekline;Rubi Dan,17.0,0.606,0.956,10,-1.643,0,0.0368,0.000866,0.0407,0.0407,0.624,87.498,272228
Digital,Goldie;Mixed By: Goldie & Rob Playford;Rob Playford,17.0,0.72,0.842,8,-6.556,1,0.324,0.0258,0.0,0.0837,0.362,82.743,353266
Hail Up The Lion,Ed Solo;Deekline,16.0,0.634,0.891,7,-6.856,1,0.0522,0.000197,0.000167,0.182,0.537,176.02,289090
Liquid Fingers - Goldie Remix,Nasty Habits;DJ DB;Goldie,17.0,0.639,0.854,10,-8.648,0,0.0922,0.136,0.852,0.115,0.572,182.923,251951
Get Da Funk,Document One,16.0,0.581,0.957,1,-4.059,1,0.102,0.00216,0.0369,0.111,0.3,173.989,273103
Until the World Ends - Mind Vortex Remix,Black Sun Empire;State of Mind;Pnc;Mind Vortex,16.0,0.433,0.973,8,-0.913,1,0.185,0.00129,0.621,0.163,0.16,174.065,277741
Ascent - A.M.C Remix,Hybrid Minds;Linguistics;Charlie P;A.M.C,16.0,0.595,0.925,11,-3.378,0,0.111,0.00448,0.383,0.779,0.183,173.997,310344
Delta Vip,T. Power,16.0,0.55,0.823,8,-1.915,0,0.0611,0.00064,0.148,0.37,0.408,178.051,331000
Touch Me - Extended Mix,Tom & Jerry,16.0,0.796,0.673,4,-6.858,0,0.0562,0.00384,0.808,0.082,0.317,128.026,527586
Maximus - Technical Itch Remix,Dom & Roland;Klute;Technical Itch,16.0,0.379,0.939,11,-5.762,1,0.0878,0.00291,0.8,0.365,0.0819,171.877,457240
Numbers - Camo & Krooked Remix,John B;Camo & Krooked,17.0,0.294,0.812,0,-5.565,1,0.0412,0.000102,0.471,0.117,0.362,174.007,363830
Genesis Device,Audio,16.0,0.461,0.945,8,-3.194,0,0.134,0.000102,0.703,0.161,0.424,173.787,342052
No Problem - Live At Brixton Academy,Chase & Status,16.0,0.392,0.957,6,-7.548,1,0.474,0.00274,0.0163,0.382,0.164,175.183,282933
Everyday - Chase & Status Remix,SHY FX;T. Power;Top Cat,16.0,0.598,0.971,2,-3.118,0,0.164,0.00749,0.0,0.0615,0.717,175.001,338143
Together,Dope Ammo;DJ Rap;Jasmine Knight,17.0,0.59,0.903,2,-4.102,1,0.0449,0.0327,0.0243,0.276,0.317,174.991,257828
Tread Softly,High Contrast,17.0,0.44,0.968,10,-4.208,0,0.0842,6.56e-05,0.553,0.667,0.092,173.081,370986
Forever More (feat. The Fray & Professor Green),DJ Fresh;The Fray;Professor Green,18.0,0.611,0.879,3,-4.263,0,0.0446,0.0208,0.0,0.186,0.381,139.963,194333
Feeling Good,Dope Ammo;Jasmine Knight,17.0,0.452,0.941,2,-2.859,1,0.0532,0.00134,0.464,0.599,0.186,174.985,216685
Soundsystem Entertainer - Original Mix,Ed Solo;MC Spyda,16.0,0.648,0.955,2,-3.471,1,0.0604,3.07e-05,0.000391,0.058,0.871,175.003,248228
"B'Negative - SKC, Chris.SU Remix",Black Sun Empire,17.0,0.467,0.995,4,-1.589,1,0.194,1.93e-05,0.613,0.167,0.363,172.006,396303
Eraser - Neonlight Remix,Black Sun Empire;Neonlight,16.0,0.476,0.957,7,-5.115,1,0.148,0.000717,0.806,0.0959,0.309,174.008,304793
Let You Go - Feed Me Remix,Chase & Status;Mali;Feed Me,16.0,0.698,0.803,6,-5.108,1,0.374,0.00497,6.32e-05,0.613,0.674,128.058,301155
Alone,Grafix;Ruth Royall,31.0,0.416,0.973,0,-5.164,1,0.0473,0.0036,0.905,0.0793,0.31,173.985,253220
Brazil,A.M.C,50.0,0.715,0.989,1,0.176,1,0.0699,0.0155,0.608,0.147,0.401,173.99,226206
Taken Away,Etherwood,41.0,0.594,0.482,0,-13.274,1,0.0265,0.483,0.823,0.0918,0.0904,109.997,239456
LSD,Document One,50.0,0.642,0.845,5,-4.736,0,0.0428,0.0155,0.284,0.736,0.0373,87.528,252342
I Need To Feel,Friction;Poppy Baskcomb,48.0,0.492,0.918,5,-3.801,0,0.0542,0.00885,0.000662,0.0682,0.0385,173.865,216551
Thinkin About - T & Sugah Remix,ShockOne;Lee Mvtthews;T & Sugah,41.0,0.522,0.861,1,-3.469,1,0.0473,0.0436,6.34e-06,0.113,0.213,173.958,208653
Hydra,Delta Heavy,46.0,0.444,0.961,9,-1.247,1,0.0427,0.000525,0.722,0.0769,0.234,174.021,270344
Rock It (Wilkinson Remix),Sub Focus;Wilkinson,49.0,0.453,0.99,5,-1.368,0,0.0861,0.0161,0.932,0.109,0.399,174.05,272840
Want My Love,Metrik;Elisabeth Troy,17.0,0.492,0.74,2,-7.067,1,0.0538,0.0158,3.16e-05,0.151,0.0392,173.951,248275
Shutdown,Document One;Takura,16.0,0.578,0.887,1,-2.813,1,0.053,0.00034,0.0291,0.144,0.297,170.075,282352
Ganja,Taxman,16.0,0.515,0.976,2,-0.868,1,0.0441,9.92e-05,0.667,0.426,0.0397,171.93,273488
Girl On A Bike,Nu:Tone,16.0,0.589,0.966,11,-3.059,0,0.0443,0.000664,0.903,0.116,0.305,174.046,252719
Minefield,Technimatic,16.0,0.327,0.95,7,-3.845,0,0.051,0.000146,0.828,0.101,0.0387,114.165,295410
Salute,Danny Byrd;GQ,17.0,0.326,0.979,7,-2.245,1,0.085,0.0011,0.0485,0.0947,0.402,174.023,249759
Punish My Love VIP,Delta Heavy,16.0,0.688,0.962,0,-2.853,0,0.0971,0.000367,0.234,0.123,0.449,127.996,240479
Real McCoy,State of Mind,17.0,0.527,0.899,8,-8.211,1,0.107,0.000165,0.734,0.415,0.454,175.034,370853
Reanimate,A.M.C,17.0,0.53,0.99,7,-0.587,1,0.0658,0.000133,0.82,0.361,0.314,173.95,276410
Black Rose - Original Mix,Source Direct,15.0,0.493,0.949,2,-9.894,1,0.0847,0.00078,0.92,0.134,0.532,163.847,406591
When Sunday Goes,Calibre,16.0,0.62,0.689,4,-9.983,0,0.0697,0.00136,0.927,0.0742,0.212,174.924,386110
Digital World VIP,Dimension,16.0,0.388,0.957,6,-2.397,1,0.0411,0.00478,0.87,0.0989,0.525,173.975,314292
Homeworld,Enei;Charli Brix,17.0,0.472,0.851,1,-3.815,1,0.039,0.00597,0.912,0.0862,0.395,169.971,326743
Breathe,Murdock;Goldi Phone Home,17.0,0.643,0.924,11,-2.575,0,0.0679,0.000973,0.339,0.201,0.107,173.019,247630
Instincts,Nu:Tone;Lea Lea,16.0,0.615,0.87,0,-3.729,0,0.0829,0.00346,0.145,0.602,0.655,172.924,230180
Les Fleur,4hero;Carina Andersson,54.0,0.359,0.676,10,-5.451,0,0.0373,0.0103,0.0772,0.0994,0.417,75.775,365746
Helarctos,Nu:Tone,17.0,0.595,0.582,1,-4.035,1,0.0368,0.00235,0.695,0.0914,0.0398,87.002,304437
Come Together,Murdock;Pat Fulgoni,16.0,0.322,0.942,8,-2.817,1,0.137,0.000205,0.000108,0.159,0.0825,174.13,248275
Mercy,Kanine,15.0,0.627,0.984,8,-0.869,1,0.0602,0.000154,0.311,0.0309,0.0795,175.028,265257
Infinity,Photek,16.0,0.559,0.904,11,-5.78,0,0.142,8.41e-06,0.898,0.767,0.115,127.129,511506
Can't Keep Me Down,Murdock,17.0,0.371,0.773,6,-4.333,0,0.034,0.000201,0.781,0.153,0.12,174.019,190344
No-Operative - Audio Remix,State of Mind;Audio,17.0,0.243,0.93,7,-4.263,1,0.0957,0.00026,0.921,0.575,0.0831,174.077,353103
Squad Up,Netsky;Jimmy Jams,16.0,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,224639
Incredible Odyssey,Danny Breaks,15.0,0.736,0.49,8,-7.492,0,0.052,0.0322,0.872,0.31,0.441,94.979,219400
Headlock,Kanine,16.0,0.524,0.951,1,-1.43,1,0.151,0.00161,0.928,0.0658,0.218,175.048,271000
Tear You Down,Brookes Brothers,17.0,0.334,0.879,6,-5.614,1,0.124,3.14e-05,0.118,0.265,0.424,87.012,348776
Shelter - VIP Mix,SpectraSoul;Lily Mckenzie,15.0,0.352,0.967,8,-2.132,0,0.0696,0.000347,0.32,0.0469,0.209,108.416,318175
Angles,Krust,16.0,0.707,0.905,0,-4.874,1,0.0778,0.00384,0.827,0.0691,0.69,164.843,412400
Bad Girl,DJ Rap,16.0,0.612,0.906,6,-5.568,1,0.082,0.0153,0.0395,0.201,0.575,113.971,255066
Dark Cloud,Murdock;Dynamite MC,17.0,0.593,0.966,7,-0.823,1,0.0967,0.0106,0.00207,0.103,0.459,174.082,204827
Could This Be Real (Extended Mix),Sub Focus,17.0,0.705,0.793,10,-6.11,0,0.0462,0.00336,0.205,0.0794,0.539,125.01,266884
Wardance,Drumsound & Bassline Smith,16.0,0.521,0.932,9,-3.501,0,0.0978,0.00226,0.763,0.208,0.0396,173.946,170062
Jungle Style,Aries;Jacky Murda;MC Spyda,17.0,0.678,0.961,1,-2.853,0,0.0967,0.00475,9.47e-05,0.136,0.564,175.023,242221
All Ganja Man - Dub Mix,Serum;MC Spyda,16.0,0.758,0.946,10,-0.492,0,0.0803,0.00518,0.00784,0.207,0.688,88.494,313220
I Got a Fever,Document One,16.0,0.706,0.941,0,-2.809,1,0.252,0.0337,0.163,0.617,0.353,173.958,246896
Tread Softly,High Contrast,17.0,0.44,0.968,10,-4.208,0,0.0842,6.56e-05,0.553,0.667,0.092,173.081,370986
Bad Omen - State of Mind Remix,Neonlight;State of Mind,16.0,0.502,0.979,6,-1.379,0,0.161,6.91e-05,0.903,0.366,0.156,172.047,316050
LK - Instrumental Mix,DJ Marky;XRS,18.0,0.624,0.979,8,-3.421,0,0.0686,0.00613,0.825,0.305,0.97,173.993,362066
Revolution In Dub - DJ Madd Remix,Congo Natty;DJ Madd,16.0,0.69,0.818,7,-7.279,1,0.0816,0.000271,0.0349,0.32,0.474,140.009,307013
UK Allstars - Congo Natty Meets Benny Page Remix - Mixed,Congo Natty;Rebel MC;Tenor Fly;Top Cat;General Levy;Tippa Irie;Sweetie Irie;Daddy Freddy;Benny Page,16.0,0.629,0.932,7,-7.291,1,0.277,0.0762,2.5e-06,0.17,0.699,88.969,59325
Genesis - Friction Remix,Tantrum Desire;Friction,16.0,0.223,0.996,5,-3.548,1,0.11,0.00013,0.717,0.167,0.0529,131.308,253565
"Grooves, Rítmos, Sons e Vinhetas",DJ Patife;Jair Oliveira,16.0,0.65,0.719,11,-6.797,1,0.0427,0.00549,0.24,0.157,0.392,176.162,206960
Dead Limit,Noisia;The Upbeats,44.0,0.608,0.975,1,-2.008,1,0.287,0.004,0.787,0.125,0.0691,172.106,361395
Snitch,Netsky;Aloe Blacc,40.0,0.696,0.848,11,-2.954,0,0.162,0.299,8.44e-06,0.0729,0.604,84.021,185733
Haltija,Etherwood,34.0,0.385,0.841,1,-6.716,1,0.0392,0.00765,0.944,0.397,0.0801,172.01,328322
Memory Lane,Netsky,41.0,0.535,0.88,1,-4.896,0,0.0429,0.000705,0.434,0.117,0.227,175.001,335506
Hold Your Colour - Noisia Remix,Pendulum;Noisia,45.0,0.264,0.846,0,-2.671,1,0.19,0.0485,0.00115,0.147,0.0665,173.248,322937
Unbreakable,Fourward,47.0,0.394,0.985,0,-3.46,1,0.335,0.0429,0.71,0.39,0.35,174.015,182068
Get Up,S.P.Y,17.0,0.457,0.901,10,-2.711,0,0.038,0.00269,0.669,0.809,0.31,87.006,313333
Hurts,Kove;Moko,16.0,0.392,0.912,1,-4.483,0,0.165,0.0244,0.0,0.111,0.284,173.499,213793
Falling Down,Friction;Poppy Baskcomb,49.0,0.481,0.87,9,-4.521,1,0.0362,0.00105,0.00634,0.304,0.0948,173.929,228645
The Music,Pola & Bryson,16.0,0.585,0.756,8,-5.24,0,0.037,0.005,0.884,0.271,0.0398,87.001,251379
I Need To Feel,Friction;Poppy Baskcomb,48.0,0.492,0.918,5,-3.801,0,0.0542,0.00885,0.000662,0.0682,0.0385,173.865,216551
The Island,Pendulum,30.0,0.626,0.936,9,-3.518,0,0.0868,3.38e-05,0.102,0.242,0.235,126.033,569973
With You,S.P.Y,17.0,0.615,0.706,1,-5.32,1,0.0369,0.0011,0.0359,0.201,0.268,174.951,340114
Lost For Words,Keeno;Walk:r;Natalie Wood,16.0,0.518,0.753,8,-3.847,0,0.0487,0.000811,0.218,0.122,0.115,174.005,321112
Do You Love,Sigma;Angie Brown;T-Phonic,18.0,0.57,0.749,1,-5.024,1,0.157,0.00184,0.497,0.0504,0.793,174.991,267420
Everything,Commix,16.0,0.658,0.944,1,-4.337,1,0.0728,0.000411,0.902,0.0937,0.563,174.018,345492
Red Velvet,Nu:Logic,16.0,0.466,0.769,5,-6.609,0,0.037,0.00108,0.818,0.185,0.605,174.015,258498
Apollo,Delta Heavy,16.0,0.447,0.945,1,-3.79,1,0.0432,1.55e-05,0.73,0.562,0.101,174.025,286896
Never Enough,Lenzman;F. Orren,16.0,0.582,0.957,6,-3.922,1,0.0829,0.000472,0.693,0.327,0.214,173.993,315218
Falling,Keeno;Zoe Klinck,16.0,0.511,0.835,11,-5.645,0,0.0393,0.00126,0.222,0.112,0.113,174.989,356836
Open Your Eyes,S.P.Y,16.0,0.447,0.944,5,-3.883,0,0.0621,0.00156,0.139,0.2,0.411,107.717,303965
Dead Limit,Noisia;The Upbeats,17.0,0.579,0.975,1,-2.017,1,0.314,0.00404,0.783,0.125,0.0688,172.126,361395
Rewind - Makoto Remix,London Elektricity,16.0,0.46,0.976,6,-4.171,1,0.0529,0.000488,0.876,0.07,0.278,174.993,354480
Projections,BCee;Logistics;Becca Jane Grey,16.0,0.561,0.866,6,-2.858,1,0.0403,0.000853,0.84,0.0374,0.247,174.067,248375
2 Minds,InsideInfo,17.0,0.627,0.679,11,-3.447,0,0.0936,0.00837,0.88,0.102,0.0381,172.08,265116
Don't Wait For Me - Original Mix,Whiney,16.0,0.463,0.908,1,-3.254,0,0.0473,0.000276,0.816,0.117,0.0434,175.0,298135
The 8th Age,Keeno,16.0,0.592,0.805,8,-4.587,1,0.0624,0.00585,0.889,0.105,0.275,174.955,249835
Let There Be Light,The Qemists,16.0,0.439,0.947,6,-9.283,1,0.0796,0.000118,0.722,0.474,0.322,174.007,365517
Golden Age,Lenzman;Steo,17.0,0.695,0.877,1,-4.5,1,0.0918,0.000302,0.899,0.408,0.338,174.011,314420
Falling Out Of Consciousness - VIP,Etherwood;Georgia Yates;Bev Lee Harling,16.0,0.535,0.827,10,-4.017,0,0.0369,0.00438,0.47,0.0863,0.0363,175.029,270171
Keeping Me High (feat. Prides),Loadstar;Prides,16.0,0.414,0.762,0,-5.543,1,0.0383,0.000527,0.00297,0.0952,0.0429,116.506,245795
Soul Patrol - Lenzman Deep in Your Soul Remix,Total Science;MC Conrad;Lenzman,16.0,0.439,0.977,10,-3.437,0,0.135,0.0135,0.0737,0.542,0.456,87.984,354999
Believe - MJ Cole Remix,Goldie;MJ Cole;Remixer: MJ Cole,16.0,0.766,0.632,7,-7.217,0,0.0454,0.108,0.127,0.347,0.751,129.987,398053
Control,Matrix & Futurebound;Matrix;Futurebound;Max Marshall,15.0,0.511,0.897,9,-2.087,0,0.0324,0.218,0.000142,0.573,0.369,86.994,228969
Squad Up,Netsky;Jimmy Jams,16.0,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,224639
The Vulture,Pendulum,45.0,0.58,0.978,1,-3.586,0,0.0478,6.53e-05,0.83,0.349,0.657,140.031,243293
Whisper To Me - Telomic Remix,Pola & Bryson;Telomic;Sammie Bella,16.0,0.53,0.904,11,-5.842,0,0.0484,0.000675,0.545,0.161,0.219,171.934,340556
Objects,Hybrid Minds,16.0,0.487,0.522,2,-9.588,0,0.0335,0.0398,0.0482,0.279,0.0582,113.554,73764
Quasar,Teddy Killerz,17.0,0.536,0.933,7,-3.037,1,0.166,0.00014,0.518,0.0992,0.141,171.997,311845
Someone - Extended Mix,Friction;McLean,16.0,0.466,0.807,10,-4.775,0,0.0407,0.00126,2.63e-05,0.404,0.358,173.979,293368
Gentle Push,Calibre,15.0,0.379,0.726,8,-11.72,1,0.0452,0.0248,0.746,0.0898,0.101,124.178,277082
Higher,DJ Fresh;Used;Nikki Ambers,23.0,0.494,0.941,9,-3.951,0,0.0442,0.0113,0.127,0.113,0.142,174.056,172840
War Dub,Bladerunner,16.0,0.314,0.905,1,-0.877,0,0.0536,0.000176,0.675,0.199,0.24,174.971,313932
Ghostwriter,Calyx & TeeBee,16.0,0.524,0.98,1,-1.32,1,0.198,0.00666,0.101,0.114,0.343,170.048,260294
Remind Me - S.P.Y Remix,BCee;Charlotte Haining;S.P.Y,16.0,0.535,0.842,10,-4.281,0,0.0474,0.00405,0.232,0.283,0.106,172.025,276279
Sunlight (feat. Lady Blackbird),Goldie;James Davidson;Subjective;Lady Blackbird,16.0,0.564,0.967,11,-4.102,0,0.105,0.0787,0.0463,0.222,0.192,154.972,303938
Homie Don't Play That,Lenzman,16.0,0.495,0.884,1,-4.56,1,0.0461,0.00214,0.786,0.0692,0.474,171.998,291839
All I Know - Seven Lions Mix,Matrix & Futurebound;Luke Bingham,16.0,0.552,0.896,1,-5.312,0,0.058,0.0364,2.12e-06,0.4,0.196,140.104,233499
The Island,Pendulum,16.0,0.627,0.936,9,-3.518,0,0.087,3.37e-05,0.105,0.242,0.237,126.031,569973
The First Note Is Silent (feat. Tiësto & Underworld) - Instrumental,High Contrast;Tiësto;Underworld,16.0,0.416,0.934,7,-4.349,1,0.0417,0.00212,0.932,0.234,0.115,172.976,338150
All Blues,Redeyes,44.0,0.699,0.409,1,-11.486,0,0.0412,0.303,0.936,0.107,0.624,120.012,181431
Keep Dancing,Wilkinson;Amber Van Day,7.0,0.553,0.893,9,-4.062,0,0.0545,0.0502,0.00145,0.145,0.138,174.019,220689
All 4 U,DJ Marky;Javeon,48.0,0.582,0.753,6,-3.984,0,0.0322,0.00779,0.000153,0.103,0.145,87.497,168457
Trouble,Sub Focus;Rudimental;Chronixx;Maverick Sabre,49.0,0.56,0.828,11,-4.855,0,0.0477,0.0128,0.00401,0.112,0.365,172.047,233586
Away With Me - Calibre Remix,SpectraSoul;Tamara Blessa,46.0,0.708,0.726,1,-6.054,1,0.071,0.114,0.51,0.104,0.315,173.998,314269
Way We Move,Krakota;Scrufizzer,50.0,0.549,0.872,7,-2.933,0,0.0435,0.478,0.0141,0.364,0.305,173.969,237931
That Feeling,Bensley,50.0,0.276,0.989,1,-0.812,1,0.0667,0.00086,0.847,0.172,0.249,173.993,228965
The Light,TC;Metrik,16.0,0.579,0.947,1,-1.682,1,0.0723,0.000465,0.915,0.1,0.398,173.988,283426
M.I.R.,Ulterior Motive,15.0,0.716,0.931,1,-4.05,0,0.209,0.000412,0.67,0.327,0.2,85.995,313927
Confide,Technimatic;A Little Sound,42.0,0.285,0.867,10,-3.65,0,0.0465,0.0101,0.000269,0.0887,0.0378,173.818,268378
In My Mind,Document One;Levela,16.0,0.627,0.756,0,-2.454,1,0.0601,0.00228,0.662,0.101,0.272,173.995,207586
Physio,Shimon;Darrison,16.0,0.489,0.977,1,-0.938,1,0.0827,0.0386,0.027,0.291,0.155,116.011,215172
Ish Chat,SpectraSoul,16.0,0.788,0.466,11,-7.811,0,0.131,0.0229,0.00115,0.161,0.295,85.036,153435
Baddest DJ,Dr Meaker;Voltage,16.0,0.589,0.965,1,-1.368,1,0.0598,0.000206,0.799,0.11,0.313,175.966,283551
Feelings,SHY FX;T. Power,15.0,0.715,0.737,4,-5.623,0,0.0977,0.107,0.000312,0.34,0.582,98.966,373199
Jungle Jam,Ulterior Motive,15.0,0.687,0.942,4,-4.393,0,0.0735,0.00127,0.681,0.0842,0.45,171.981,382187
A Thousand Times,Redeyes;[ K S R ],16.0,0.615,0.855,7,-5.053,0,0.0501,0.00255,0.0499,0.214,0.256,87.011,291462
Jungle Demon,Turno,15.0,0.524,0.993,1,-1.344,0,0.0903,0.0351,0.476,0.391,0.45,175.033,269485
The Beat Don't Feel The Same - DNB Remix,High Contrast;Boy Matthews,16.0,0.535,0.884,3,-3.711,0,0.0488,0.000975,0.0797,0.129,0.303,172.995,237225
Carry Me Home / Never Learnt,Redeyes;Victor Gould;Juga-Naut,15.0,0.365,0.852,0,-4.735,0,0.0637,0.00253,0.0524,0.295,0.261,174.027,377036
I Got You (feat. Tyler Daley),SHY FX;Breakage;Break;Tyler Daley,16.0,0.611,0.83,5,-3.329,1,0.107,0.00853,0.0803,0.119,0.192,169.662,262588
Deadly Deep Subs (Remix) [2015 Remaster],Dillinja,16.0,0.577,0.926,8,-5.925,0,0.0553,5.02e-05,0.906,0.583,0.789,164.914,375265
Exploration,Utah Jazz,15.0,0.476,0.805,4,-6.867,0,0.0376,0.00152,0.924,0.181,0.113,174.023,299410
Oslo,Logistics,16.0,0.273,0.76,8,-5.524,0,0.0424,0.00714,0.703,0.105,0.0348,86.982,241436
Stamina - 94 Dub Plate,Congo Natty;Conquering Lion;Buju Banton,16.0,0.631,0.898,2,-11.435,1,0.104,0.0453,0.00124,0.182,0.854,165.806,269840
Medicine (Matrix Remix) - 2017 Remaster,Ed Rush;Optical;Matrix,15.0,0.743,0.485,1,-16.069,1,0.12,0.00158,0.912,0.0928,0.475,168.753,370826
Get Ill,Ed Rush;Optical;The Scratch Perverts;MC Ryme Tyme,16.0,0.614,0.971,1,-3.827,0,0.172,0.000112,0.0808,0.426,0.741,173.999,363120
The Ansaphone,Jonny L,15.0,0.624,0.876,11,-7.885,1,0.0426,0.00955,0.818,0.0992,0.322,149.982,345866
11.55,Roni Size;DJ Die,16.0,0.719,0.983,6,-6.541,0,0.0709,0.00244,0.765,0.295,0.873,160.873,420653
Snaggletooth,Ed Rush;Optical,15.0,0.604,0.861,2,-3.777,1,0.11,0.000113,0.279,0.187,0.207,174.929,386666
Better Times Are Coming - Keeno Remix,Fred V & Grafix;Josie,16.0,0.473,0.875,8,-3.978,0,0.0409,0.00452,0.00713,0.0867,0.0984,173.963,342069
Feelings - Incognito Remix,SHY FX;T. Power,15.0,0.59,0.948,4,-2.559,0,0.156,0.0397,0.0261,0.114,0.48,177.949,286734
Jungle Jazz,Peshay,15.0,0.519,0.939,5,-2.52,1,0.0482,0.0114,0.362,0.127,0.713,176.992,351880
Night Flight (Shimon Remix),Shimon;Andy C,15.0,0.67,0.905,10,-0.782,0,0.0679,0.000314,0.844,0.101,0.739,172.998,335486
Who's Loving You - Pt. 1,High Contrast;Clare Maguire,16.0,0.561,0.906,5,-3.109,0,0.0324,0.00333,0.0458,0.118,0.155,130.038,220887
Once,Congo Natty;FLeCK,15.0,0.499,0.929,9,-3.804,0,0.0398,3.17e-05,0.566,0.588,0.0356,174.992,269655
Red Mist - VIP,Danny Byrd,16.0,0.545,0.952,1,-8.133,0,0.125,0.00244,0.0377,0.267,0.527,178.007,363413
Finish Line,Logistics;Zara Kershaw,16.0,0.479,0.898,2,-4.475,0,0.0452,0.00112,0.0703,0.373,0.0394,174.002,249696
Starlet - Phil Tangent Remix,Hybrid Minds;Mimi Page;Phil Tangent,15.0,0.628,0.83,2,-5.79,0,0.0419,0.00643,0.925,0.0737,0.122,87.487,340117
Take My Love For Granted,Ed Solo;Stickybuds,16.0,0.644,0.91,10,-6.504,0,0.0547,0.00706,0.0124,0.535,0.918,176.011,289772
No Fear,The Ganja Kru,15.0,0.662,0.96,6,-3.118,0,0.115,0.0144,0.532,0.0623,0.809,170.012,396760
Time - Kev Willow Remix,Chase & Status;Delilah;Kev Willow,15.0,0.523,0.696,9,-9.044,0,0.0353,0.00876,0.000933,0.196,0.386,140.04,253718
Hold It Down - Bugz In The Attic's Co-Operative Mix,4hero,17.0,0.75,0.693,9,-8.963,1,0.087,0.000402,0.0269,0.0904,0.83,129.034,439426
Colours,Maduk;Diamond Eyes,16.0,0.37,0.925,7,-3.935,0,0.0436,0.000716,0.000302,0.142,0.119,174.998,273828
Digital,Roni Size,16.0,0.649,0.849,10,-6.559,0,0.0485,0.12,0.712,0.355,0.708,166.817,544647
Gangster,Mampi Swift,16.0,0.487,0.98,11,-3.219,0,0.145,0.00135,0.902,0.315,0.42,174.985,307615
Go,Maduk;Lachi,17.0,0.431,0.922,7,-3.149,0,0.0395,0.00391,1.18e-05,0.104,0.207,173.984,248569
Abyss - VIP,The Prototypes,16.0,0.59,0.955,5,-3.399,1,0.205,0.00337,0.845,0.35,0.0588,174.993,285257
Incredible,M-Beat;General Levy,16.0,0.857,0.978,4,-6.212,1,0.233,0.246,1.44e-05,0.149,0.855,164.969,296727
When I Was a Yout - Ed Solo Remix,Ed Solo;Skool Of Thought,16.0,0.661,0.964,11,-3.311,0,0.069,0.000693,0.105,0.0153,0.673,174.982,244101
Little Things,Sigma;Queen Millz,52.0,0.673,0.734,7,-2.864,1,0.211,0.000331,0.0,0.354,0.391,87.03,162844
Gravity,Metrik,46.0,0.405,0.917,5,-3.03,1,0.0357,0.000173,0.115,0.132,0.194,174.045,270339
Ghost,Delta Heavy,47.0,0.374,0.957,9,-2.357,0,0.0712,2.79e-05,0.147,0.105,0.0398,174.003,255240
Climbing The Walls,Fred V;Paul Dowling,45.0,0.484,0.803,4,-4.539,0,0.0462,0.00909,1.42e-06,0.161,0.19,173.974,211992
Good to Me,Friction,52.0,0.409,0.924,1,-2.645,1,0.0484,0.00233,0.06,0.0989,0.194,173.999,181724
Take It Back,The Qemists;Enter Shikari,39.0,0.409,0.991,5,-2.241,0,0.334,0.000333,8.98e-05,0.0838,0.17,173.948,260179
Here with Me (feat. Modestep),Delta Heavy;Modestep,36.0,0.518,0.961,6,-2.077,0,0.0321,0.000125,0.204,0.0797,0.329,150.022,214400
