song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Stadium One - Extended Mix,Steve Brian,4,0.634,0.94,7,-6.902,1,0.0565,0.0001159999999999,0.951,0.181,0.0385,126.024,373571
No Creas,Greatmen,36,0.848,0.802,8,-6.928999999999999,1,0.0592,0.1159999999999999,0.0,0.225,0.541,110.002,206682
Lit,Bobby Newberry,13,0.763,0.486,8,-11.669,0,0.12,0.179,0.000302,0.0631,0.315,120.983,230000
Quiero verte sonreir,Elenco de Soy Luna,47,0.3979999999999999,0.693,7,-5.898,0,0.1009999999999999,0.264,0.0,0.176,0.387,78.699,194587
Too High,Bad Decisions,21,0.602,0.82,8,-6.221,1,0.176,0.081,8.83e-05,0.207,0.348,104.996,163429
Can't Get No Sleep,NxxxxxS,27,0.7170000000000001,0.768,11,-8.795,1,0.0547,0.00978,0.0372,0.281,0.753,146.259,144295
Group Therapy (Messages Pt. 1) [ABGT275],Above & Beyond,4,0.491,0.888,7,-8.014,1,0.429,0.0506,0.0,0.216,0.6729999999999999,127.758,33720
“Hold On To Something”,Alan Silvestri,7,0.312,0.302,4,-16.86,0,0.0435,0.653,0.91,0.1119999999999999,0.0862,124.535,314040
Carnival,Sound Remedy,13,0.475,0.966,9,-4.88,0,0.0387,0.0193,0.807,0.151,0.154,140.019,169714
Dreams of Divinity,Azide,30,0.7090000000000001,0.4579999999999999,2,-8.708,1,0.314,0.617,0.021,0.111,0.0732,107.072,98709
God I Am,Azide,29,0.8540000000000001,0.637,8,-4.6530000000000005,1,0.309,0.55,0.00117,0.172,0.297,140.003,154732
Spring,Elskavon,28,0.225,0.209,10,-21.812,1,0.038,0.978,0.956,0.355,0.0389,104.158,270303
The Best Way to Go,Coffee Grind,0,0.677,0.6729999999999999,11,-14.102,0,0.0413,0.00261,0.755,0.105,0.922,123.59,108290
Promise Me,Aish,3,0.361,0.5489999999999999,9,-5.916,0,0.0707,0.216,0.792,0.0614,0.35,99.434,263493
Throw It Down - JB Remix,Dylan Reese,0,0.706,0.871,8,-4.797,0,0.0706,0.0619,7.45e-05,0.102,0.659,130.591,224261
Seize the Forest,Osborn Bagozzi,0,0.519,0.255,10,-11.245,1,0.0289,0.912,2.75e-06,0.138,0.228,69.906,246932
Match Maker,Chronic Fear,0,0.585,0.625,1,-13.867,1,0.0349,2.42e-05,0.831,0.429,0.605,123.598,118987
Rosenbad (Papillons): I. Allegretto,Bent Sørensen,5,0.27,0.0405,9,-25.854,1,0.0345,0.994,0.8540000000000001,0.0981,0.0392,96.074,244187
Not Everything,Amun,0,0.433,0.6759999999999999,1,-5.789,1,0.2239999999999999,0.828,0.00784,0.115,0.5920000000000001,76.98100000000001,215387
Into The Black Marsh,Kalmah,29,0.152,0.984,6,-5.362,0,0.139,9.61e-06,0.807,0.0813,0.382,195.102,259573
Blessings & Lessons,Tosheem,17,0.44,0.511,7,-10.877,1,0.1119999999999999,0.428,0.0,0.158,0.37,149.888,154877
Ночь-Луна,Lx24,32,0.627,0.609,8,-4.828,0,0.0242,0.0085799999999999,2.79e-05,0.225,0.123,109.957,233455
Cuando Asemos el Amor,Pistas Para Cantar Como,0,0.8490000000000001,0.6990000000000001,5,-4.122,0,0.0419,0.632,4.84e-06,0.0833,0.917,119.995,252613
Mph,Tragic Hero,23,0.716,0.609,2,-4.916,1,0.118,0.639,0.0,0.102,0.424,136.04399999999998,213583
Need Some Time,Cloude,32,0.532,0.452,11,-13.133,1,0.291,0.41,0.0,0.156,0.521,122.723,235390
WanteD! WanteD!,Mrs. GREEN APPLE,58,0.5589999999999999,0.8059999999999999,0,-2.461,1,0.0498,0.025,0.0,0.0433,0.632,160.019,217387
The Real Deal,T Bar M Camps,25,0.58,0.498,2,-13.037,0,0.166,0.445,3.32e-05,0.0952,0.395,179.94799999999998,253690
A State Of Trance (ASOT 858) - Masterclass 'Armin van Buuren - Teaches Dance Music',Armin van Buuren,5,0.586,0.6559999999999999,2,-10.826,1,0.3289999999999999,0.244,0.0,0.8290000000000001,0.966,66.411,31680
"A State Of Trance (ASOT 858) - Coming Up, Pt. 5",Armin van Buuren,6,0.541,0.847,3,-11.646,0,0.077,0.0221,3.27e-05,0.648,0.113,100.599,41820
Finesse,Sam Tsui,23,0.525,0.31,1,-6.297000000000001,1,0.0736,0.84,0.0,0.193,0.346,97.141,136531
Chasing the Skyline,Brymir,24,0.332,0.8390000000000001,9,-9.477,0,0.0482,0.00022,0.0070599999999999,0.121,0.135,180.00400000000002,316000
How I Roll,Sugar Joiko,2,0.687,0.8029999999999999,1,-6.496,1,0.0349,0.0329,0.0,0.374,0.484,99.972,235571
Safe in the Car,Ament,23,0.437,0.871,11,-5.827999999999999,0,0.098,0.00957,0.000957,0.21,0.444,140.401,193720
Broken Again,eli.,0,0.445,0.5660000000000001,2,-7.46,1,0.098,0.276,0.0,0.119,0.0662,74.14,180000
Who We Are,Carrot Bois,0,0.687,0.387,1,-14.276,0,0.115,0.0215,0.0149,0.309,0.246,161.98,190525
Non non,Djadja & Dinaz,47,0.848,0.556,6,-6.757999999999999,0,0.147,0.381,0.0,0.488,0.551,112.057,193956
Brassard,Djadja & Dinaz,48,0.762,0.73,6,-7.343999999999999,1,0.389,0.128,0.0,0.11,0.637,167.82299999999998,193557
Livin',Keep Shelly In Athens,17,0.5489999999999999,0.613,0,-9.875,0,0.0357,0.272,0.000611,0.109,0.0986,83.991,263000
Bon Appétit♡S,Blend-A,0,0.623,0.942,5,-2.899,1,0.1639999999999999,0.14,1.25e-05,0.293,0.685,152.097,255094
Nóż,TACONAFIDE,49,0.5760000000000001,0.723,2,-7.477,1,0.268,0.238,8.13e-06,0.348,0.556,148.09,205254
Sectumsempra,TACONAFIDE,51,0.504,0.615,3,-8.676,0,0.289,0.624,0.000323,0.107,0.556,99.973,212840
Wine Yuh Gal,Red Rat,0,0.898,0.807,1,-6.579,1,0.147,0.205,0.0,0.1889999999999999,0.875,119.048,178103
World of the Beat,Ieprur,0,0.677,0.392,1,-24.918000000000003,1,0.0489,0.0002839999999999,0.821,0.0384,0.957,138.398,117937
Wanted Future,Ieprur,0,0.647,0.505,6,-14.136,1,0.0582,0.292,0.925,0.204,0.147,134.07,236833
Nightfall,Young Zai,0,0.3929999999999999,0.335,2,-13.953,0,0.204,0.44,0.0,0.0756,0.42,85.542,236457
The World Dies,A Place To Bury Strangers,9,0.215,0.977,10,-5.942,1,0.217,0.000384,0.000101,0.812,0.0394,179.942,140183
She Goes Out With the Devil,A Place To Bury Strangers,8,0.155,0.986,9,-4.543,1,0.165,8e-06,0.937,0.161,0.063,136.039,325491
La Oficina,Hijos De La Plaza,17,0.728,0.7020000000000001,0,-6.077000000000001,1,0.0439,0.384,0.0,0.122,0.97,107.537,157870
Kaiju,Davey Asprey,17,0.4679999999999999,0.931,2,-5.834,0,0.108,0.00226,0.971,0.415,0.392,135.035,207116
Wishes,J3 EDC,0,0.902,0.926,1,-7.193,0,0.204,0.49,0.00587,0.114,0.3339999999999999,124.865,410854
Interstellar - Shanghai Doom Remix,ATLiens,22,0.772,0.693,1,-5.159,1,0.195,0.158,0.608,0.1009999999999999,0.353,145.004,236690
Interstellar - Yvng Jalepeno Remix,ATLiens,17,0.581,0.706,8,-5.473,1,0.1889999999999999,0.186,0.0025399999999999,0.0884,0.331,160.061,192642
Witch Doctor - 2SCOOPS Remix,ATLiens,14,0.579,0.994,10,-1.997,0,0.377,0.0654,0.0,0.118,0.4589999999999999,160.158,174000
Malfunction - Khaos Remix,ATLiens,13,0.384,0.921,1,-4.034,0,0.2019999999999999,0.0042899999999999,0.0221,0.485,0.41,149.964,172000
Equilibrium - Tsuki Remix,ATLiens,16,0.493,0.8540000000000001,1,-4.739,0,0.457,0.064,0.0846,0.0968,0.35,89.17299999999999,176000
Dojo of Fairness,Le paysan de paris,0,0.637,0.2189999999999999,5,-31.657,0,0.0645,0.875,0.922,0.122,0.898,143.03799999999998,124043
Legendary Mischief,Le paysan de paris,0,0.45,0.16,3,-25.919,0,0.0588,0.868,1.95e-06,0.188,0.359,141.58100000000002,141702
Sincerely Yours,Kylie Minogue,46,0.579,0.627,7,-4.946000000000001,0,0.0319,0.1369999999999999,0.0,0.104,0.505,85.04,208973
Lunacy,On Froy,0,0.805,0.456,5,-16.256,0,0.31,0.476,2.12e-05,0.0661,0.804,140.011,169534
Intro,Johnny Goth,13,0.307,0.0118,4,-22.873,0,0.0537,0.34,0.918,0.1009999999999999,0.0738,85.81,52395
Comfort,Michael Mason,1,0.665,0.6809999999999999,9,-6.922999999999999,0,0.0404,0.00824,0.7879999999999999,0.0897,0.182,146.025,214521
Fantasy,"Earth, Wind & Fire",44,0.597,0.726,7,-9.296,1,0.0846,0.32,0.00415,0.143,0.593,88.87700000000001,277973
Got to Get You Into My Life,"Earth, Wind & Fire",50,0.6920000000000001,0.622,6,-9.524,1,0.0758,0.581,0.00201,0.147,0.767,140.357,242987
Broly,On Froy,0,0.718,0.504,1,-9.213,1,0.0382,0.00159,5.5e-06,0.125,0.0978,118.902,75849
Rough Trail,FamilyJules,30,0.518,0.7020000000000001,10,-6.534,1,0.0284,0.000688,0.867,0.1639999999999999,0.147,100.015,268950
Give It Time - Oliverse Remix,JVST SAY YES,30,0.69,0.922,1,-2.632,1,0.0967,0.0518,0.00301,0.0947,0.579,150.017,220800
Fast,Yung Tory,23,0.775,0.4479999999999999,9,-12.257,1,0.149,0.182,0.0,0.141,0.412,153.906,201117
Reunions Suck,We Set Signals,30,0.449,0.973,4,-3.786,1,0.0837,1.82e-05,0.0581,0.374,0.7190000000000001,155.023,167226
Young,Son Lux,30,0.276,0.266,2,-8.372,0,0.0423,0.964,0.00548,0.302,0.203,98.166,71165
Two for C,Anenon,0,0.201,0.472,10,-10.156,1,0.0408,0.957,0.953,0.113,0.205,179.80599999999998,316500
Pink Wave Noise,Babysounds,0,0.0,0.0125,0,-14.334,1,0.0,0.147,0.8640000000000001,0.695,0.0,0.0,231999
Water Fountain,Sleep Sounds of Nature,0,0.241,0.999,6,-17.019000000000002,1,0.1,0.3389999999999999,0.983,0.963,0.0119,97.502,88366
Toxic Love,The Beach,39,0.716,0.591,1,-7.329,0,0.0423,0.0839,0.0,0.151,0.152,120.004,255055
I'm Gonna Make It (feat. Black Thought & Yaw),Adad,0,0.795,0.65,1,-9.182,1,0.241,0.177,0.0,0.344,0.703,102.914,172471
Ready to Go,Threestyle,33,0.6829999999999999,0.7979999999999999,4,-6.768,0,0.0385,0.319,0.184,0.0762,0.6759999999999999,99.98,240300
El Petate,La Creación,10,0.725,0.7390000000000001,9,-5.962999999999999,1,0.11,0.2189999999999999,0.0,0.23,0.8320000000000001,106.036,159289
GONE,ionnalee,32,0.497,0.691,1,-8.613,0,0.0408,0.000749,0.0156,0.043,0.163,90.545,277240
MEMENTO,ionnalee,33,0.426,0.485,8,-8.61,0,0.0327,0.00162,0.0646,0.104,0.142,90.962,265080
Take the Fall,Iron Reagan,24,0.34,0.931,10,-4.485,0,0.0448,8.66e-06,0.000942,0.516,0.239,93.958,138533
Make It Alright,Roosevelt Collier,18,0.606,0.815,9,-6.226,1,0.0507,0.0171,0.812,0.1009999999999999,0.865,121.223,413920
Litrato,Callalily,36,0.606,0.6609999999999999,7,-9.095,1,0.0446,0.0513,3.39e-05,0.0843,0.516,130.036,251077
Valkyrie,Daun Giventi,17,0.525,0.675,10,-7.621,1,0.0399,0.0060799999999999,0.000175,0.181,0.144,127.991,246094
Ты мой человек,Вера Брежнева,34,0.72,0.867,6,-4.269,0,0.0481,0.114,0.0,0.1119999999999999,0.534,104.986,246950
2 Minute,Kodie Shane,31,0.542,0.496,0,-9.705,1,0.237,0.603,0.0,0.221,0.322,100.97,85551
Liberated,Zealand Worship,21,0.535,0.691,11,-6.855,0,0.0399,0.0385,2.99e-06,0.0775,0.413,150.08700000000002,260000
Blah,Planetarium Records,47,0.6409999999999999,0.836,10,-3.863,0,0.1639999999999999,0.0396,0.0,0.0665,0.618,99.807,210445
Brobar Boli,Nimrat Khaira,33,0.643,0.778,7,-4.298,1,0.1369999999999999,0.0845,0.0,0.0752,0.6970000000000001,87.054,226207
Escaleras Y Serpientes,La Santa Grifa,29,0.809,0.821,1,-4.816,1,0.321,0.0481,0.0,0.252,0.616,119.875,210390
Lait de coco (Dub),Maya,10,0.7879999999999999,0.508,7,-10.847,0,0.0448,0.536,0.171,0.195,0.575,109.484,235648
2Ci,Acid Dad,28,0.4629999999999999,0.792,7,-6.113,1,0.0286,0.00911,0.143,0.0718,0.588,167.0,224163
Slidin on Candy (feat. Paul Wall),GT Garza,15,0.741,0.578,7,-7.688,0,0.0536,0.238,1.97e-06,0.0861,0.3829999999999999,119.988,196209
This World Is Similar to Ours,Dune Rain,35,0.616,0.4579999999999999,11,-9.953,1,0.0582,0.0297,0.879,0.111,0.0385,89.84700000000001,272014
Like This,Block B,27,0.408,0.318,4,-6.837000000000001,1,0.0303,0.6970000000000001,0.0,0.1119999999999999,0.4,145.946,230551
Through The Hills,Cliff Savage,27,0.742,0.372,2,-9.305,1,0.113,0.139,0.00987,0.0936,0.272,159.94299999999998,168528
Camouflage Cat - Radio Edit,Kyle Watson,1,0.903,0.379,10,-9.695,0,0.119,0.0189,0.7,0.364,0.259,122.013,215287
Bicho 24 / 7 (feat. Barbie Rican),Jamsha,43,0.7929999999999999,0.8859999999999999,11,-5.617000000000001,0,0.0635,0.0211,2.98e-06,0.135,0.908,83.984,177143
Hollow Body,Many Rooms,21,0.226,0.0127,0,-28.509,1,0.0413,0.955,0.0554,0.0772,0.0762,67.48899999999999,322326
London Bridge,Children's Music,4,0.53,0.356,7,-7.644,1,0.0284,0.804,0.0,0.295,0.299,129.88299999999998,97391
You Are My Sunshine,Children's Music,0,0.638,0.409,10,-5.839,1,0.0263,0.845,0.0,0.113,0.556,140.87,126302
Underneath the Stars,Cassidy Bisher,15,0.5710000000000001,0.695,2,-7.72,0,0.0402,0.0845,0.0,0.125,0.174,130.05100000000002,247569
Serving Chicken,StackUpGang,0,0.622,0.5529999999999999,6,-11.045,0,0.125,0.784,3.58e-05,0.0626,0.52,179.017,99736
Not Ready to Make Nice,Dixie Chicks,30,0.349,0.74,6,-2.95,1,0.0381,0.346,7.77e-05,0.885,0.283,167.838,230440
Gorecki - Dezza Remix,Chicane,26,0.654,0.6659999999999999,4,-10.651,0,0.0401,0.00228,0.89,0.221,0.0585,120.003,232000
Official - Acoustic,Spencer Crandall,26,0.75,0.557,8,-7.144,1,0.145,0.37,0.0,0.153,0.299,99.972,168600
You Are (Live),Citipointe Live,29,0.3829999999999999,0.4529999999999999,7,-8.384,1,0.0286,0.0709,0.0,0.107,0.115,67.023,348093
Ghost,Alicks,29,0.848,0.0779,8,-23.834,1,0.106,0.755,0.898,0.108,0.154,130.028,150928
JACKIE CHAN,CEV,18,0.8740000000000001,0.579,1,-7.093,1,0.083,0.015,2.69e-05,0.123,0.319,140.023,168072
Interval (Hiatus Reborn),Alesana,20,0.545,0.6859999999999999,6,-8.651,1,0.036,0.628,0.0238,0.284,0.2689999999999999,137.92,448047
Guess Who,Steve Ricks,0,0.899,0.617,6,-9.759,1,0.162,0.0486,0.0,0.0899,0.4479999999999999,134.94,201848
Dreamin',Alex Stern,17,0.35,0.606,5,-8.49,1,0.0485,0.0151,1.21e-05,0.12,0.275,99.972,221100
The Breakdown,Lee DeWyze,33,0.539,0.7020000000000001,1,-8.617,1,0.0309,0.259,0.802,0.1009999999999999,0.387,149.934,209414
Got It Right,Lee DeWyze,22,0.735,0.7340000000000001,8,-5.27,1,0.108,0.48,0.00743,0.155,0.763,123.011,175610
LOVE,Loic Penillo,28,0.581,0.8240000000000001,1,-3.621,1,0.055,0.0101,0.0,0.096,0.299,104.971,194286
Back 2 Me,Night Tales,32,0.71,0.732,8,-10.109,0,0.0437,0.0343,0.278,0.111,0.711,119.976,245647
Possibilities,biosphere,29,0.7709999999999999,0.353,9,-15.354,0,0.0487,0.889,0.917,0.0833,0.41,104.987,121143
Bells of the Revolution,Bart Skils,35,0.79,0.8909999999999999,6,-6.464,0,0.0566,0.0136,0.921,0.114,0.124,125.998,413558
Muié brava,Loubet,52,0.7020000000000001,0.928,4,-5.29,1,0.0299,0.445,4.3e-05,0.972,0.898,120.996,201560
Bête blessée,Lartiste,41,0.8440000000000001,0.483,6,-7.606,0,0.205,0.37,0.0,0.0995,0.25,132.002,177567
Cadence,Therapie TAXI,51,0.6920000000000001,0.7709999999999999,7,-5.424,1,0.039,0.00909,0.0,0.39,0.674,103.038,175280
"Please Tommy, Please",John Paesano,28,0.157,0.109,3,-21.921,1,0.0418,0.802,0.895,0.107,0.0336,133.625,638059
My Heart Will Go On - Live 2017,Celtic Woman,23,0.3929999999999999,0.204,4,-14.969,1,0.0315,0.611,0.000388,0.897,0.0855,105.169,266013
Fields Of Gold - Live 2017,Celtic Woman,25,0.367,0.0983,10,-17.493,1,0.0371,0.952,0.0,0.924,0.243,89.853,223370
Heaven,Leilani Wolfgramm,26,0.669,0.7140000000000001,0,-5.295,1,0.312,0.0635,0.0,0.1169999999999999,0.356,169.054,197000
Get to Know Me,Sneakbo,38,0.432,0.597,0,-7.734,1,0.165,0.0944,0.0,0.283,0.203,104.448,247582
No One Has to Know,Neovaii,36,0.524,0.732,9,-4.49,0,0.0426,0.287,0.0387,0.1169999999999999,0.259,180.023,309333
CAN NOT FIGHT AWAY MY HELL,Lil Bo Weep,34,0.633,0.58,1,-11.849,1,0.061,0.266,0.249,0.125,0.198,146.01,182809
Throw Me Away,Yoe Mase,32,0.46,0.346,5,-9.529,0,0.0289,0.736,0.131,0.0919,0.111,132.569,204422
Reflecting Fragments - 2018,Loudar,34,0.606,0.8759999999999999,10,-5.752999999999999,1,0.0612,0.233,0.296,0.1119999999999999,0.524,179.968,162083
Each Time We Pass,Hookworms,25,0.467,0.501,5,-14.561,1,0.034,0.118,0.409,0.4039999999999999,0.2789999999999999,100.984,315720
Caving (feat. James Droll) - Acoustic,Justin Caruso,32,0.653,0.336,11,-10.82,1,0.0375,0.585,0.000863,0.102,0.542,92.927,184687
Ether,Saint Pitre,50,0.828,0.467,11,-7.617000000000001,1,0.0691,0.059,0.144,0.133,0.121,119.974,180233
Why Can't You?,Joe,13,0.375,0.482,5,-9.969,0,0.0919,0.0765,0.0,0.345,0.166,168.628,156279
Colas,Marco Flores Y La Jerez,29,0.835,0.91,10,-3.847,1,0.0389,0.539,0.00573,0.1159999999999999,0.966,114.929,246893
Daydreaming,BAND-MAID,38,0.512,0.957,7,-2.008,1,0.0472,0.000678,2.26e-05,0.14,0.228,114.985,237371
Don't Change,Cell Broco,24,0.7,0.708,1,-5.948,0,0.0357,0.00104,0.00223,0.103,0.701,120.059,198349
불행했음 좋겠다,San E,2,0.684,0.794,0,-3.772,0,0.156,0.362,0.0,0.136,0.469,87.069,253293
My Own,Kloe Shinn,16,0.826,0.63,5,-6.79,0,0.0776,0.608,0.00652,0.0935,0.56,121.178,230089
Like We Used To (feat. Jeris),Thoreau,21,0.247,0.76,1,-4.763999999999999,1,0.0944,0.0242,0.0,0.0719,0.1639999999999999,199.977,209920
Sarah McLachlan / Sad Animals,Kathleen Madigan,26,0.519,0.82,1,-6.787999999999999,1,0.461,0.7759999999999999,0.0,0.955,0.482,87.556,195210
Overwhelmed,Helen Jane Long,30,0.254,0.144,5,-13.696,0,0.0314,0.923,0.945,0.113,0.25,93.518,208480
Aries,The Deli,28,0.898,0.606,1,-7.603,1,0.0761,0.594,0.54,0.156,0.154,120.014,160000
6AM,Nik:11,0,0.733,0.878,2,-4.6530000000000005,0,0.0478,0.000985,0.0721,0.0702,0.55,127.994,247537
Breaking You Off,Johnny Neff,34,0.608,0.812,0,-7.377999999999999,1,0.0371,0.00212,0.0623,0.492,0.6729999999999999,120.02,188250
Études: No. 1,Philip Glass,22,0.217,0.162,2,-23.122,0,0.0426,0.995,0.904,0.0668,0.0539,140.05700000000002,475280
Chemistry,Amarionette,21,0.484,0.964,2,-3.704,1,0.0922,0.0113,0.0,0.286,0.562,134.005,182127
Watch Em,Elvy The God,0,0.617,0.512,1,-10.176,1,0.123,0.2319999999999999,0.0,0.0995,0.295,146.906,189728
The Conscious Mind,Yoga Music JA,0,0.166,0.0139999999999999,11,-31.327,0,0.0404,0.951,0.976,0.119,0.0814,113.714,134010
Just As I Am - Remastered,Air Supply,40,0.392,0.608,2,-4.716,1,0.0252,0.0763,0.0,0.147,0.532,75.17399999999999,283040
Lannigans Ball,Celtic Thunder,24,0.297,0.6509999999999999,2,-7.022,1,0.0433,0.00225,0.2689999999999999,0.0449,0.562,99.081,188680
Alexandre,Juliette Armanet,0,0.629,0.0914,7,-12.431,1,0.0374,0.974,0.000183,0.0569,0.292,134.379,152760
The Baby Kicks (The Big Day),Siddhartha Khosla,28,0.561,0.0476,2,-20.19,1,0.045,0.86,0.8009999999999999,0.126,0.133,131.967,133372
El caso está perdido,Laura Pausini,38,0.3939999999999999,0.659,2,-4.611000000000001,0,0.0412,0.0536,2.22e-05,0.0702,0.132,145.83100000000002,209520
Running Out,Hockey Dad,26,0.374,0.946,1,-6.397,1,0.055,6.31e-06,1.42e-06,0.105,0.54,92.018,255974
Undulating,Jori Huhtala 3,5,0.474,0.257,2,-16.448,0,0.0383,0.7490000000000001,0.916,0.1009999999999999,0.337,90.915,344893
Way Out - original mix,Sean Slick,0,0.748,0.6659999999999999,11,-9.719,0,0.436,0.552,0.0,0.0781,0.78,88.531,173636
Un Poco Loco,Cimorelli,24,0.49,0.471,2,-6.577000000000001,1,0.0306,0.206,0.0,0.105,0.569,170.032,77118
Melo,Colin Magalong,6,0.715,0.6890000000000001,2,-7.825,1,0.0531,0.0446,0.0,0.0914,0.555,97.95,204267
I Can't,Tyrant,23,0.831,0.848,7,-5.488,1,0.391,0.278,0.0,0.0616,0.7140000000000001,166.007,222720
Valley Of The Red Gods,Protoculture,21,0.526,0.915,2,-6.12,1,0.049,0.000439,0.836,0.462,0.18,127.995,237343
Deja-Vu - Jaxx & Vega Remix,Timmy Trumpet,33,0.754,0.866,1,-3.825,1,0.0456,0.0313,0.104,0.363,0.415,128.00799999999998,277647
Way Gone,David Lee Murphy,28,0.498,0.787,2,-3.7,1,0.0445,0.00292,0.0,0.106,0.159,120.044,275453
As the Crow Flies,David Lee Murphy,30,0.523,0.758,7,-4.957,1,0.0288,0.0318,0.0,0.181,0.418,87.984,202720
"Piano Sonata No. 29 In B Flat Major, Op. 106 -""Hammerklavier"": 1. Allegro",Ludwig van Beethoven,26,0.373,0.143,10,-22.36,1,0.0405,0.987,0.923,0.114,0.114,121.714,609453
Res Freq - CDM001,Afterlife,48,0.63,0.423,10,-12.651,0,0.042,0.237,0.7190000000000001,0.118,0.495,85.006,189958
Empathy,Ycee,37,0.667,0.445,11,-7.223,0,0.0908,0.715,0.0,0.155,0.282,96.68,216555
Water Fall Out of Love,Victoria Monet,36,0.612,0.531,3,-5.74,0,0.0716,0.406,8.38e-06,0.245,0.703,86.041,226844
Next Thing - Bet You Didn't Know,Victoria Monet,32,0.518,0.525,0,-8.396,1,0.413,0.178,0.0,0.2319999999999999,0.211,131.053,179644
Intro,Everything Is Recorded,29,0.498,0.38,10,-13.398,0,0.0833,0.848,0.000101,0.212,0.281,119.957,104472
Scattershot,Caitlin Canty,9,0.477,0.309,0,-11.19,1,0.0285,0.176,0.0022,0.111,0.205,111.633,220853
Feel For You,LoFi Chill,16,0.7090000000000001,0.472,2,-11.12,1,0.0464,0.6659999999999999,0.831,0.1009999999999999,0.384,84.993,158887
Hide the Pain,Cloud 9+,39,0.5720000000000001,0.925,10,-4.923,0,0.174,0.0075599999999999,0.0,0.214,0.349,111.139,201892
Don't Forget It,Dabeull,45,0.838,0.69,9,-9.379,0,0.14,0.0701,0.0222,0.033,0.7759999999999999,77.936,222171
Relationship Goals (feat. Brianna Perry),SuperStar A.X,0,0.578,0.695,5,-4.99,0,0.102,0.183,0.0,0.1369999999999999,0.317,150.2,238576
Un Poquito,Siggno,29,0.601,0.526,7,-5.147,1,0.0278,0.5,0.0,0.355,0.428,136.19899999999998,227427
El de la Ciudad de los Padres,Jesus Payan e Imparables,0,0.71,0.482,2,-6.531000000000001,1,0.0376,0.6940000000000001,0.0,0.0929,0.872,99.827,196824
El 501,Jesus Payan e Imparables,0,0.735,0.552,4,-5.912999999999999,1,0.0348,0.591,5.47e-06,0.0897,0.937,104.991,153768
No Control,Ryan Cam,11,0.8370000000000001,0.369,4,-11.421,0,0.0606,0.546,0.000358,0.118,0.213,92.609,208794
outside,paleboi,37,0.841,0.62,11,-9.502,0,0.0618,0.000198,0.914,0.0907,0.191,120.017,318000
Mambo No. 5 (A Little Bit Of...),Hot Dad,22,0.725,0.875,11,-6.484,1,0.0313,0.0675,0.0,0.159,0.95,126.965,283465
Old School Romance - Remix,Celestal,15,0.731,0.755,5,-8.457,0,0.0421,0.26,0.0,0.1009999999999999,0.775,122.038,210492
Party Life!,Weston Simonis,0,0.499,0.8270000000000001,7,-2.318,1,0.159,0.000699,6.38e-06,0.5429999999999999,0.5660000000000001,89.954,168910
When You're Gone - WNNR Remix,VÉRITÉ,19,0.544,0.813,11,-8.715,0,0.14,0.0186,0.000301,0.104,0.665,159.97299999999998,229500
Lower Than Life,American Nightmare,17,0.1939999999999999,0.948,6,-7.694,1,0.0816,5.01e-05,0.0,0.285,0.379,151.503,104360
Zhelayu Znachit Poluchu,Jinjer,32,0.501,0.994,7,-1.937,1,0.2,0.000725,1.77e-06,0.304,0.0992,149.929,188400
No Me Hubiera Enamorado,La Legacia Norteña,22,0.713,0.7829999999999999,10,-4.861000000000001,1,0.0476,0.25,0.0,0.348,0.87,107.039,217235
Telluride Speed,Ryley Walker,13,0.408,0.402,2,-10.228,1,0.0301,0.865,0.8759999999999999,0.198,0.5670000000000001,129.451,387480
Prefiro Nem Perguntar,Diego & Victor Hugo,64,0.525,0.746,4,-4.917,0,0.0508,0.337,0.0,0.444,0.425,107.106,175787
Weeds,Harbor Guests,0,0.807,0.733,1,-10.988,1,0.0428,0.0238,0.912,0.0997,0.917,121.241,97454
The Years,The Family Crest,22,0.485,0.494,2,-10.251,0,0.0297,0.204,0.0324,0.103,0.5820000000000001,97.359,309014
Secteur cosy,Claude Khalud,6,0.792,0.675,6,-5.26,0,0.168,0.425,0.0,0.195,0.248,152.017,205991
Bunch of Nothing People,BudSellers,0,0.6409999999999999,0.2739999999999999,0,-15.115,0,0.3339999999999999,0.0009429999999999,0.878,0.0502,0.97,128.36,99318
The Turn Down (Chopnotslop Remix),Thundercat,22,0.501,0.251,2,-13.852,1,0.1989999999999999,0.6779999999999999,0.00105,0.186,0.542,136.431,242027
Spiral,Sumthin Sumthin,22,0.605,0.482,5,-7.437,0,0.325,0.496,0.5329999999999999,0.0674,0.345,134.724,176000
Six Four Hundred,Colm K,9,0.8909999999999999,0.747,4,-12.296,0,0.122,0.0391,0.911,0.0856,0.2289999999999999,114.995,373565
Insomnia,Ethan Avenue,0,0.327,0.235,1,-16.902,1,0.035,0.902,0.21,0.118,0.207,118.489,120163
"Nocturnes, Op. 15: No. 3 in G Minor",Frédéric Chopin,20,0.382,0.00801,2,-30.89,0,0.0464,0.995,0.903,0.0867,0.113,68.098,232680
Que Se Me Pasa,Espinoza Paz,0,0.654,0.32,0,-5.247999999999999,1,0.0315,0.5,3.52e-06,0.286,0.529,89.97,220000
Feel Like That,Asterjackers,1,0.7090000000000001,0.903,0,-4.925,1,0.0713,0.012,0.467,0.207,0.556,126.008,283545
"D.V.M.N. (From ""DEVILMAN crybaby"")",FalKKonE,33,0.494,0.979,7,-4.137,1,0.0554,7.59e-05,0.952,0.0637,0.235,99.987,214228
